modelTime,normalizedTime,aircraftType,x,y,z,pitch,heading,bank,altitudeAboveSeaLevel,trueAirSpeed,indicatedAirSpeed,trueAirSpeedKPH,indicatedAirSpeedKPH,verticalVelocity,angleOfAttack,accelerationUnits.y,accelerationUnits.x,accelerationUnits.z,machNumber,fuel_internal,Temperature_Left,Temperature_Right,RPM_Left,RPM_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,fuel_external,hydraulicPressure_Left,hydraulicPressure_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,
0.2,2025-08-27T00:00:00.200000000+02:00,JF-17 Empty,23756.320431585,10666.18135031,371351.23538909,0.0002388539724052,1.5670108795166,-7.3414412327111e-09,10666.19140625,138.8591003418,77.343822738458,499.89276123047,278.43776185845,-1.682997584343,0.70813769102097,0.076833881437778,-0.019401881843805,-6.9749994224821e-08,0.46791158432116,0.99999934434891,0.71365285697293,0,71.365287780762,0,0.71365285697293,0,0,0,0,0.71365285697293,0,
0.2,2025-08-27T00:00:00.200000000+02:00,JF-17 Empty,23756.42553964,10665.65881385,371379.00159121,0.0030363311525434,1.5670108795166,-1.4086318778084e-08,10665.666015625,138.86250305176,77.348308761644,499.90501098633,278.45391154192,-3.4483757019043,1.5969426631927,0.14467635750771,-0.0093881040811539,-4.9436938098779e-08,0.46791963444743,0.99999779462814,0.73042266335358,0,73.042266845703,0,0.73042266335358,0,0,0,0,0.73042266335358,0,
0.4,2025-08-27T00:00:00.400000000+02:00,JF-17 Empty,23756.530633841,10664.801746777,371406.76413419,0.0088475607335567,1.5670104026794,-1.4436064788015e-08,10664.822265625,138.90362548828,77.375407080241,500.05305175781,278.55146548887,-5.051278591156,2.590968132019,0.20498219132423,0.0030662291683257,-3.8449531558626e-08,0.46805283390498,0.99999535083771,0.74658148550902,0,74.658149719238,0,0.74658148550902,0,0,0,0,0.74658148550902,0,
0.6,2025-08-27T00:00:00.600000000+02:00,JF-17 Empty,23756.635730503,10663.634336481,371434.52732278,0.017749285325408,1.5670108795166,-9.3146934609933e-10,10663.673828125,138.97830200195,77.422678142562,500.32188720703,278.72164131322,-6.518518447876,3.7052969932556,0.28401863574982,0.017737481743097,5.4577142805101e-08,0.46829704106565,0.99999183416367,0.76146488344437,0,76.146492004395,0,0.76146488344437,0,0,0,0,0.76146488344437,0,
0.8,2025-08-27T00:00:00.800000000+02:00,JF-17 Empty,23756.74084672,10662.187800264,371462.29565274,0.029674837365746,1.5670108795166,-1.7702921795149e-08,10662.203125,139.08416748047,77.48893426702,500.70300292969,278.96016336127,-7.8548564910889,4.9377765655518,0.37595826387405,0.03449197858572,2.3922677883093e-07,0.4686441787219,0.99998688697815,0.77645118582398,0,77.645118713379,0,0.77645118582398,0,0,0,0,0.77645118582398,0,
1,2025-08-27T00:00:01.000000000+02:00,JF-17 Empty,23756.845998521,10660.498110647,371490.07332175,0.041999530047178,1.5670113563538,-1.7151459985598e-07,10660.534179688,139.20811462402,77.566262637393,501.14921264648,279.23854549462,-8.9723043441772,6.1018104553223,0.46438473463058,0.054155979305506,7.7964364209038e-07,0.46905111477814,0.99998098611832,0.79100235575998,0,79.100234985352,0,0.79100235575998,0,0,0,0,0.79100235575998,0,
1.2,2025-08-27T00:00:01.200000000+02:00,JF-17 Empty,23756.95120157,10658.599392288,371517.86454487,0.047687083482742,1.5670113563538,-9.1373487975943e-07,10658.659179688,139.35015869141,77.654698582695,501.66057128906,279.5569148977,-9.9449338912964,6.8247470855713,0.52028572559357,0.068965785205364,6.9974760208424e-07,0.46951747770354,0.99997365474701,0.80561770814525,0,80.561767578125,0,0.80561770814525,0,0,0,0,0.80561770814525,0,
1.4,2025-08-27T00:00:01.400000000+02:00,JF-17 Empty,23757.056470683,10656.513497963,371545.67332615,0.045823659747839,1.5670113563538,-2.9777700092382e-06,10656.53515625,139.51918029785,77.75942907709,502.26904907227,279.93394467752,-10.870799064636,7.0942988395691,0.54229921102524,0.08095795661211,2.1385369564086e-06,0.47007312223639,0.99996471405029,0.82074148735043,0,82.074150085449,0,0.82074148735043,0,0,0,0,0.82074148735043,0,
1.6,2025-08-27T00:00:01.600000000+02:00,JF-17 Empty,23757.161823538,10654.249630336,371573.50419377,0.043592888861895,1.5670104026794,-3.8295111153275e-06,10654.296875,139.70977783203,77.876769358067,502.95520019531,280.35636968904,-11.737457275391,7.316967010498,0.55998075008392,0.092569500207901,-8.0062670804182e-07,0.47070069979228,0.99995452165604,0.83547015165533,0,83.547012329102,0,0.83547015165533,0,0,0,0,0.83547015165533,0,
1.8,2025-08-27T00:00:01.800000000+02:00,JF-17 Empty,23757.26727915,10651.815489946,371601.3618891,0.046517699956894,1.5670104026794,-3.8001817301847e-06,10651.890625,139.92350769043,78.007883571644,503.72462768555,280.82838085792,-12.548921585083,7.8107047080994,0.5984553694725,0.107685290277,-2.6663443009056e-07,0.47140503721281,0.99994277954102,0.85023178778264,0,85.023178100586,0,0.85023178778264,0,0,0,0,0.85023178778264,0,
